time,q,p,r
5091,False,True,False
5092,False,True,False
5093,False,True,False
5094,False,True,False
5095,False,True,False
5096,False,True,False
5097,False,True,False
5098,False,True,True
5099,False,False,False
5100,True,True,False
5101,False,True,False
5102,False,True,False
5103,False,True,False
5104,False,True,False
5105,False,True,False
5106,False,True,False
5107,False,True,False
5108,False,True,False
5109,False,True,False
5110,False,True,True
5111,False,False,False
5112,True,True,False
5113,False,True,False
5114,False,True,False
5115,False,True,False
5116,False,True,False
5117,False,True,False
5118,False,True,False
5119,False,True,True
5120,False,False,False
5121,True,True,False
5122,False,True,False
5123,False,True,False
5124,False,True,False
5125,False,True,False
5126,False,True,True
5127,False,False,False
5128,True,True,False
5129,False,True,False
5130,False,True,False
5131,False,True,False
5132,False,True,False
5133,False,True,False
5134,False,True,False
5135,False,True,False
5136,False,True,True
5137,False,False,False
5138,True,True,False
5139,False,True,False
5140,False,True,False
5141,False,True,False
5142,False,True,False
5143,False,True,False
5144,False,True,False
5145,False,True,False
5146,False,True,True
5147,False,False,False
5148,True,True,False
5149,False,True,False
5150,False,True,False
5151,False,True,False
5152,False,True,False
5153,False,True,False
5154,False,True,False
5155,False,True,True
5156,False,False,False
5157,True,True,False
5158,False,True,False
5159,False,True,False
5160,False,True,False
5161,False,True,False
5162,False,True,False
5163,False,True,False
5164,False,True,False
5165,False,True,True
5166,False,False,False
5167,True,True,False
5168,False,True,False
5169,False,True,False
5170,False,True,False
5171,False,True,False
5172,False,True,False
5173,False,True,True
5174,False,False,False
5175,True,True,False
5176,False,True,False
5177,False,True,False
5178,False,True,False
5179,False,True,False
5180,False,True,False
5181,False,True,False
5182,False,True,True
5183,False,False,False
5184,True,True,False
5185,False,True,False
5186,False,True,False
5187,False,True,False
5188,False,True,True
5189,False,False,False
5190,True,True,False
5191,False,True,False
5192,False,True,False
5193,False,True,False
5194,False,True,False
5195,False,True,False
5196,False,True,False
5197,False,True,True
5198,False,False,False
5199,True,True,False
5200,False,True,False
5201,False,True,False
5202,False,True,False
5203,False,True,False
5204,False,True,False
5205,False,True,False
5206,False,True,False
5207,False,True,True
5208,False,False,False
5209,True,True,False
5210,False,True,False
5211,False,True,False
5212,False,True,False
5213,False,True,False
5214,False,True,True
5215,False,False,False
5216,True,True,False
5217,False,True,False
5218,False,True,False
5219,False,True,False
5220,False,True,False
5221,False,True,False
5222,False,True,True
5223,False,False,False
5224,True,True,False
5225,False,True,False
5226,False,True,False
5227,False,True,False
5228,False,True,False
5229,False,True,False
5230,False,True,False
5231,False,True,False
5232,False,True,True
5233,False,False,False
5234,True,True,False
5235,False,True,False
5236,False,True,False
5237,False,True,False
5238,False,True,False
5239,False,True,False
5240,False,True,False
5241,False,True,False
5242,False,True,False
5243,False,True,True
5244,False,False,False
5245,True,True,False
5246,False,True,False
5247,False,True,False
5248,False,True,False
5249,False,True,False
5250,False,True,True
5251,False,False,False
5252,True,True,False
5253,False,True,False
5254,False,True,False
5255,False,True,False
5256,False,True,False
5257,False,True,False
5258,False,True,False
5259,False,True,False
5260,False,True,True
5261,False,False,False
5262,True,True,False
5263,False,True,False
5264,False,True,False
5265,False,True,False
5266,False,True,True
5267,False,False,False
5268,True,True,False
5269,False,True,False
5270,False,True,False
5271,False,True,False
5272,False,True,True
5273,False,False,False
5274,True,True,False
5275,False,True,False
5276,False,True,False
5277,False,True,False
5278,False,True,False
5279,False,True,False
5280,False,True,False
5281,False,True,False
5282,False,True,True
5283,False,False,False
5284,True,True,False
5285,False,True,False
5286,False,True,False
5287,False,True,False
5288,False,True,False
5289,False,True,False
5290,False,True,False
5291,False,True,False
5292,False,True,False
5293,False,True,True
5294,False,False,False
5295,True,True,False
5296,False,True,False
5297,False,True,False
5298,False,True,False
5299,False,True,False
5300,False,True,False
5301,False,True,False
5302,False,True,False
5303,False,True,True
5304,False,False,False
5305,True,True,False
5306,False,True,False
5307,False,True,False
5308,False,True,False
5309,False,True,False
5310,False,True,False
5311,False,True,False
5312,False,True,True
5313,False,False,False
5314,True,True,False
5315,False,True,False
5316,False,True,False
5317,False,True,False
5318,False,True,False
5319,False,True,False
5320,False,True,False
5321,False,True,False
5322,False,True,False
5323,False,True,False
5324,False,True,True
5325,False,False,False
5326,True,True,False
5327,False,True,False
5328,False,True,False
5329,False,True,False
5330,False,True,False
5331,False,True,False
5332,False,True,False
5333,False,True,True
5334,False,False,False
5335,True,True,False
5336,False,True,False
5337,False,True,False
5338,False,True,False
5339,False,True,False
5340,False,True,True
5341,False,False,False
5342,True,True,False
5343,False,True,False
5344,False,True,False
5345,False,True,False
5346,False,True,False
5347,False,True,False
5348,False,True,False
5349,False,True,False
5350,False,True,False
5351,False,True,False
5352,False,True,True
5353,False,False,False
5354,True,True,False
5355,False,True,False
5356,False,True,False
5357,False,True,False
5358,False,True,False
5359,False,True,False
5360,False,True,False
5361,False,True,True
5362,False,False,False
5363,True,True,False
5364,False,True,False
5365,False,True,False
5366,False,True,False
5367,False,True,False
5368,False,True,True
5369,False,False,False
5370,True,True,False
5371,False,True,False
5372,False,True,False
5373,False,True,False
5374,False,True,False
5375,False,True,False
5376,False,True,False
5377,False,True,False
5378,False,True,False
5379,False,True,True
5380,False,False,False
5381,True,True,False
5382,False,True,False
5383,False,True,False
5384,False,True,False
5385,False,True,False
5386,False,True,False
5387,False,True,False
5388,False,True,False
5389,False,True,True
5390,False,False,False
5391,True,True,False
5392,False,True,False
5393,False,True,False
5394,False,True,False
5395,False,True,False
5396,False,True,False
5397,False,True,True
5398,False,False,False
5399,True,True,False
5400,False,True,False
5401,False,True,False
5402,False,True,False
5403,False,True,False
5404,False,True,True
5405,False,False,False
5406,True,True,False
5407,False,True,False
5408,False,True,False
5409,False,True,False
5410,False,True,True
5411,False,False,False
5412,True,True,False
5413,False,True,False
5414,False,True,False
5415,False,True,False
5416,False,True,False
5417,False,True,True
5418,False,False,False
5419,True,True,False
5420,False,True,False
5421,False,True,False
5422,False,True,False
5423,False,True,False
5424,False,True,False
5425,False,True,False
5426,False,True,False
5427,False,True,False
5428,False,True,False
5429,False,True,True
5430,False,False,False
5431,True,True,False
5432,False,True,False
5433,False,True,False
5434,False,True,False
5435,False,True,False
5436,False,True,False
5437,False,True,False
5438,False,True,True
5439,False,False,False
5440,True,True,False
5441,False,True,False
5442,False,True,False
5443,False,True,False
5444,False,True,False
5445,False,True,False
5446,False,True,False
5447,False,True,False
5448,False,True,False
5449,False,True,True
5450,False,False,False
5451,True,True,False
5452,False,True,False
5453,False,True,False
5454,False,True,False
5455,False,True,True
5456,False,False,False
5457,True,True,False
5458,False,True,False
5459,False,True,False
5460,False,True,False
5461,False,True,False
5462,False,True,False
5463,False,True,False
5464,False,True,False
5465,False,True,False
5466,False,True,False
5467,False,True,True
5468,False,False,False
5469,True,True,False
5470,False,True,False
5471,False,True,False
5472,False,True,False
5473,False,True,False
5474,False,True,True
5475,False,False,False
5476,True,True,False
5477,False,True,False
5478,False,True,False
5479,False,True,False
5480,False,True,False
5481,False,True,False
5482,False,True,True
5483,False,False,False
5484,True,True,False
5485,False,True,False
5486,False,True,False
5487,False,True,False
5488,False,True,False
5489,False,True,False
5490,False,True,False
5491,False,True,True
5492,False,False,False
5493,True,True,False
5494,False,True,False
5495,False,True,False
5496,False,True,False
5497,False,True,False
5498,False,True,False
5499,False,True,True
5500,False,False,False
5501,True,True,False
5502,False,True,False
5503,False,True,False
5504,False,True,False
5505,False,True,False
5506,False,True,False
5507,False,True,False
5508,False,True,False
5509,False,True,False
5510,False,True,False
5511,False,True,True
5512,False,False,False
5513,True,True,False
5514,False,True,False
5515,False,True,False
5516,False,True,False
5517,False,True,False
5518,False,True,False
5519,False,True,False
5520,False,True,False
5521,False,True,False
5522,False,True,True
5523,False,False,False
5524,True,True,False
5525,False,True,False
5526,False,True,False
5527,False,True,False
5528,False,True,False
5529,False,True,False
5530,False,True,False
5531,False,True,False
5532,False,True,True
5533,False,False,False
5534,True,True,False
5535,False,True,False
5536,False,True,False
5537,False,True,False
5538,False,True,False
5539,False,True,False
5540,False,True,False
5541,False,True,False
5542,False,True,False
5543,False,True,False
5544,False,True,True
5545,False,False,False
5546,True,True,False
5547,False,True,False
5548,False,True,False
5549,False,True,False
5550,False,True,False
5551,False,True,False
5552,False,True,False
5553,False,True,False
5554,False,True,False
5555,False,True,False
5556,False,True,True
5557,False,False,False
5558,True,True,False
5559,False,True,False
5560,False,True,False
5561,False,True,False
5562,False,True,False
5563,False,True,True
5564,False,False,False
5565,True,True,False
5566,False,True,False
5567,False,True,False
5568,False,True,False
5569,False,True,False
5570,False,True,False
5571,False,True,False
5572,False,True,False
5573,False,True,False
5574,False,True,False
5575,False,True,True
5576,False,False,False
5577,True,True,False
5578,False,True,False
5579,False,True,False
5580,False,True,False
5581,False,True,True
5582,False,False,False
5583,True,True,False
5584,False,True,False
5585,False,True,False
5586,False,True,False
5587,False,True,False
5588,False,True,False
5589,False,True,False
5590,False,True,False
5591,False,True,False
5592,False,True,True
5593,False,False,False
5594,True,True,False
5595,False,True,False
5596,False,True,False
5597,False,True,False
5598,False,True,False
5599,False,True,True
5600,False,False,False
5601,True,True,False
5602,False,True,False
5603,False,True,False
5604,False,True,False
5605,False,True,False
5606,False,True,False
5607,False,True,False
5608,False,True,False
5609,False,True,False
5610,False,True,False
5611,False,True,True
5612,False,False,False
5613,True,True,False
5614,False,True,False
5615,False,True,False
5616,False,True,False
5617,False,True,True
5618,False,False,False
5619,True,True,False
5620,False,True,False
5621,False,True,False
5622,False,True,False
5623,False,True,True
5624,False,False,False
5625,True,True,False
5626,False,True,False
5627,False,True,False
5628,False,True,False
5629,False,True,True
5630,False,False,False
5631,True,True,False
5632,False,True,False
5633,False,True,False
5634,False,True,False
5635,False,True,False
5636,False,True,False
5637,False,True,False
5638,False,True,True
5639,False,False,False
5640,True,True,False
5641,False,True,False
5642,False,True,False
5643,False,True,False
5644,False,True,False
5645,False,True,False
5646,False,True,False
5647,False,True,True
5648,False,False,False
5649,True,True,False
5650,False,True,False
5651,False,True,False
5652,False,True,False
5653,False,True,False
5654,False,True,False
5655,False,True,False
5656,False,True,False
5657,False,True,True
5658,False,False,False
5659,True,True,False
5660,False,True,False
5661,False,True,False
5662,False,True,False
5663,False,True,False
5664,False,True,False
5665,False,True,False
5666,False,True,False
5667,False,True,True
5668,False,False,False
5669,True,True,False
5670,False,True,False
5671,False,True,False
5672,False,True,False
5673,False,True,False
5674,False,True,False
5675,False,True,False
5676,False,True,True
5677,False,False,False
5678,True,True,False
5679,False,True,False
5680,False,True,False
5681,False,True,False
5682,False,True,False
5683,False,True,False
5684,False,True,True
5685,False,False,False
5686,True,True,False
5687,False,True,False
5688,False,True,False
5689,False,True,False
5690,False,True,False
5691,False,True,False
5692,False,True,False
5693,False,True,True
5694,False,False,False
5695,True,True,False
5696,False,True,False
5697,False,True,False
5698,False,True,False
5699,False,True,False
5700,False,True,False
5701,False,True,False
5702,False,True,False
5703,False,True,False
5704,False,True,True
5705,False,False,False
5706,True,True,False
5707,False,True,False
5708,False,True,False
5709,False,True,False
5710,False,True,False
5711,False,True,False
5712,False,True,True
5713,False,False,False
5714,True,True,False
5715,False,True,False
5716,False,True,False
5717,False,True,False
5718,False,True,False
5719,False,True,False
5720,False,True,False
5721,False,True,False
5722,False,True,False
5723,False,True,False
5724,False,True,True
5725,False,False,False
5726,True,True,False
5727,False,True,False
5728,False,True,False
5729,False,True,False
5730,False,True,True
5731,False,False,False
5732,True,True,False
5733,False,True,False
5734,False,True,False
5735,False,True,False
5736,False,True,True
5737,False,False,False
5738,True,True,False
5739,False,True,False
5740,False,True,False
5741,False,True,False
5742,False,True,False
5743,False,True,False
5744,False,True,False
5745,False,True,True
5746,False,False,False
5747,True,True,False
5748,False,True,False
5749,False,True,False
5750,False,True,False
5751,False,True,False
5752,False,True,False
5753,False,True,True
5754,False,False,False
5755,True,True,False
5756,False,True,False
5757,False,True,False
5758,False,True,False
5759,False,True,False
5760,False,True,False
5761,False,True,False
5762,False,True,False
5763,False,True,False
5764,False,True,False
5765,False,True,True
5766,False,False,False
5767,True,True,False
5768,False,True,False
5769,False,True,False
5770,False,True,False
5771,False,True,False
5772,False,True,False
5773,False,True,True
5774,False,False,False
5775,True,True,False
5776,False,True,False
5777,False,True,False
5778,False,True,False
5779,False,True,False
5780,False,True,True
5781,False,False,False
5782,True,True,False
5783,False,True,False
5784,False,True,False
5785,False,True,False
5786,False,True,False
5787,False,True,False
5788,False,True,True
5789,False,False,False
5790,True,True,False
5791,False,True,False
5792,False,True,False
5793,False,True,False
5794,False,True,False
5795,False,True,False
5796,False,True,False
5797,False,True,False
5798,False,True,False
5799,False,True,False
5800,False,True,True
5801,False,False,False
5802,True,True,False
5803,False,True,False
5804,False,True,False
5805,False,True,False
5806,False,True,False
5807,False,True,False
5808,False,True,False
5809,False,True,False
5810,False,True,False
5811,False,True,False
5812,False,True,True
5813,False,False,False
5814,True,True,False
5815,False,True,False
5816,False,True,False
5817,False,True,False
5818,False,True,False
5819,False,True,False
5820,False,True,True
5821,False,False,False
5822,True,True,False
5823,False,True,False
5824,False,True,False
5825,False,True,False
5826,False,True,False
5827,False,True,False
5828,False,True,False
5829,False,True,False
5830,False,True,False
5831,False,True,False
5832,False,True,True
5833,False,False,False
5834,True,True,False
5835,False,True,False
5836,False,True,False
5837,False,True,False
5838,False,True,False
5839,False,True,False
5840,False,True,False
5841,False,True,False
5842,False,True,True
5843,False,False,False
5844,True,True,False
5845,False,True,False
5846,False,True,False
5847,False,True,False
5848,False,True,False
5849,False,True,False
5850,False,True,False
5851,False,True,True
5852,False,False,False
5853,True,True,False
5854,False,True,False
5855,False,True,False
5856,False,True,False
5857,False,True,False
5858,False,True,False
5859,False,True,True
5860,False,False,False
5861,True,True,False
5862,False,True,False
5863,False,True,False
5864,False,True,False
5865,False,True,True
5866,False,False,False
5867,True,True,False
5868,False,True,False
5869,False,True,False
5870,False,True,False
5871,False,True,False
5872,False,True,False
5873,False,True,False
5874,False,True,False
5875,False,True,False
5876,False,True,True
5877,False,False,False
5878,True,True,False
5879,False,True,False
5880,False,True,False
5881,False,True,False
5882,False,True,False
5883,False,True,False
5884,False,True,False
5885,False,True,False
5886,False,True,False
5887,False,True,True
5888,False,False,False
5889,True,True,False
5890,False,True,False
5891,False,True,False
5892,False,True,False
5893,False,True,False
5894,False,True,False
5895,False,True,True
5896,False,False,False
5897,True,True,False
5898,False,True,False
5899,False,True,False
5900,False,True,False
5901,False,True,False
5902,False,True,False
5903,False,True,False
5904,False,True,False
5905,False,True,True
5906,False,False,False
5907,True,True,False
5908,False,True,False
5909,False,True,False
5910,False,True,False
5911,False,True,False
5912,False,True,False
5913,False,True,False
5914,False,True,False
5915,False,True,False
5916,False,True,True
5917,False,False,False
5918,True,True,False
5919,False,True,False
5920,False,True,False
5921,False,True,False
5922,False,True,False
5923,False,True,False
5924,False,True,False
5925,False,True,False
5926,False,True,False
5927,False,True,False
5928,False,True,True
5929,False,False,False
5930,True,True,False
5931,False,True,False
5932,False,True,False
5933,False,True,False
5934,False,True,False
5935,False,True,False
5936,False,True,False
5937,False,True,False
5938,False,True,False
5939,False,True,False
5940,False,True,True
5941,False,False,False
5942,True,True,False
5943,False,True,False
5944,False,True,False
5945,False,True,False
5946,False,True,False
5947,False,True,False
5948,False,True,False
5949,False,True,False
5950,False,True,True
5951,False,False,False
5952,True,True,False
5953,False,True,False
5954,False,True,False
5955,False,True,False
5956,False,True,False
5957,False,True,True
5958,False,False,False
5959,True,True,False
5960,False,True,False
5961,False,True,False
5962,False,True,False
5963,False,True,False
5964,False,True,False
5965,False,True,False
5966,False,True,True
5967,False,False,False
5968,True,True,False
5969,False,True,False
5970,False,True,False
5971,False,True,False
5972,False,True,True
5973,False,False,False
5974,True,True,False
5975,False,True,False
5976,False,True,False
5977,False,True,False
5978,False,True,False
5979,False,True,False
5980,False,True,True
5981,False,False,False
5982,True,True,False
5983,False,True,False
5984,False,True,False
5985,False,True,False
5986,False,True,False
5987,False,True,False
5988,False,True,False
5989,False,True,True
5990,False,False,False
5991,True,True,False
5992,False,True,False
5993,False,True,False
5994,False,True,False
5995,False,True,False
5996,False,True,False
5997,False,True,False
5998,False,True,False
5999,False,True,True
6000,False,False,False
6001,True,True,False
6002,False,True,False
6003,False,True,False
6004,False,True,False
6005,False,True,True
6006,False,False,False
6007,True,True,False
6008,False,True,False
6009,False,True,False
6010,False,True,False
6011,False,True,False
6012,False,True,False
6013,False,True,False
6014,False,True,False
6015,False,True,False
6016,False,True,True
6017,False,False,False
6018,True,True,False
6019,False,True,False
6020,False,True,False
6021,False,True,False
6022,False,True,False
6023,False,True,False
6024,False,True,False
6025,False,True,False
6026,False,True,True
6027,False,False,False
6028,True,True,False
6029,False,True,False
6030,False,True,False
6031,False,True,False
6032,False,True,False
6033,False,True,False
6034,False,True,False
6035,False,True,False
6036,False,True,False
6037,False,True,True
6038,False,False,False
6039,True,True,False
6040,False,True,False
6041,False,True,False
6042,False,True,False
6043,False,True,True
6044,False,False,False
6045,True,True,False
6046,False,True,False
6047,False,True,False
6048,False,True,False
6049,False,True,False
6050,False,True,False
6051,False,True,True
6052,False,False,False
6053,True,True,False
6054,False,True,False
6055,False,True,False
6056,False,True,False
6057,False,True,False
6058,False,True,True
6059,False,False,False
6060,True,True,False
6061,False,True,False
6062,False,True,False
6063,False,True,False
6064,False,True,False
6065,False,True,False
6066,False,True,False
6067,False,True,True
6068,False,False,False
6069,True,True,False
6070,False,True,False
6071,False,True,False
6072,False,True,False
6073,False,True,True
6074,False,False,False
6075,True,True,False
6076,False,True,False
6077,False,True,False
6078,False,True,False
6079,False,True,False
6080,False,True,False
6081,False,True,False
6082,False,True,False
6083,False,True,False
6084,False,True,True
6085,False,False,False
6086,True,True,False
6087,False,True,False
6088,False,True,False
6089,False,True,False
6090,False,True,True
6091,False,False,False
6092,True,True,False
6093,False,True,False
6094,False,True,False
6095,False,True,False
6096,False,True,False
6097,False,True,False
6098,False,True,True
6099,False,False,False
6100,True,True,False
6101,False,True,False
6102,False,True,False
6103,False,True,False
6104,False,True,False
6105,False,True,False
6106,False,True,False
6107,False,True,True
6108,False,False,False
6109,True,True,False
6110,False,True,False
6111,False,True,False
6112,False,True,False
6113,False,True,False
6114,False,True,True
6115,False,False,False
6116,True,True,False
6117,False,True,False
6118,False,True,False
6119,False,True,False
6120,False,True,False
6121,False,True,False
6122,False,True,False
6123,False,True,False
6124,False,True,False
6125,False,True,True
6126,False,False,False
6127,True,True,False
6128,False,True,False
6129,False,True,False
6130,False,True,False
6131,False,True,False
6132,False,True,True
6133,False,False,False
6134,True,True,False
6135,False,True,False
6136,False,True,False
6137,False,True,False
6138,False,True,True
6139,False,False,False
6140,True,True,False
6141,False,True,False
6142,False,True,False
6143,False,True,False
6144,False,True,False
6145,False,True,False
6146,False,True,False
6147,False,True,True
6148,False,False,False
6149,True,True,False
6150,False,True,False
6151,False,True,False
6152,False,True,False
6153,False,True,True
6154,False,False,False
6155,True,True,False
6156,False,True,False
6157,False,True,False
6158,False,True,False
6159,False,True,True
6160,False,False,False
6161,True,True,False
6162,False,True,False
6163,False,True,False
6164,False,True,False
6165,False,True,True
6166,False,False,False
6167,True,True,False
6168,False,True,False
6169,False,True,False
6170,False,True,False
6171,False,True,False
6172,False,True,False
6173,False,True,False
6174,False,True,False
6175,False,True,False
6176,False,True,False
6177,False,True,True
6178,False,False,False
6179,True,True,False
6180,False,True,False
6181,False,True,False
6182,False,True,False
6183,False,True,False
6184,False,True,False
6185,False,True,False
6186,False,True,True
6187,False,False,False
6188,True,True,False
6189,False,True,False
6190,False,True,False
6191,False,True,False
6192,False,True,False
6193,False,True,False
6194,False,True,False
6195,False,True,False
6196,False,True,False
6197,False,True,False
6198,False,True,True
6199,False,False,False
6200,True,True,False
6201,False,True,False
6202,False,True,False
6203,False,True,False
6204,False,True,False
6205,False,True,False
6206,False,True,False
6207,False,True,False
6208,False,True,False
6209,False,True,True
6210,False,False,False
6211,True,True,False
6212,False,True,False
6213,False,True,False
6214,False,True,False
6215,False,True,False
6216,False,True,False
6217,False,True,False
6218,False,True,False
6219,False,True,False
6220,False,True,True
6221,False,False,False
6222,True,True,False
6223,False,True,False
6224,False,True,False
6225,False,True,False
6226,False,True,False
6227,False,True,False
6228,False,True,False
6229,False,True,True
6230,False,False,False
6231,True,True,False
6232,False,True,False
6233,False,True,False
6234,False,True,False
6235,False,True,False
6236,False,True,True
6237,False,False,False
6238,True,True,False
6239,False,True,False
6240,False,True,False
6241,False,True,False
6242,False,True,False
6243,False,True,False
6244,False,True,True
6245,False,False,False
6246,True,True,False
6247,False,True,False
6248,False,True,False
6249,False,True,False
6250,False,True,True
6251,False,False,False
6252,True,True,False
6253,False,True,False
6254,False,True,False
6255,False,True,False
6256,False,True,True
6257,False,False,False
6258,True,True,False
6259,False,True,False
6260,False,True,False
6261,False,True,False
6262,False,True,False
6263,False,True,False
6264,False,True,True
6265,False,False,False
6266,True,True,False
6267,False,True,False
6268,False,True,False
6269,False,True,False
6270,False,True,False
6271,False,True,False
6272,False,True,False
6273,False,True,False
6274,False,True,True
6275,False,False,False
6276,True,True,False
6277,False,True,False
6278,False,True,False
6279,False,True,False
6280,False,True,False
6281,False,True,False
6282,False,True,False
6283,False,True,False
6284,False,True,False
6285,False,True,False
6286,False,True,True
6287,False,False,False
6288,True,True,False
6289,False,True,False
6290,False,True,False
6291,False,True,False
6292,False,True,False
6293,False,True,False
6294,False,True,False
6295,False,True,False
6296,False,True,False
6297,False,True,False
6298,False,True,True
6299,False,False,False
6300,True,True,False
6301,False,True,False
6302,False,True,False
6303,False,True,False
6304,False,True,False
6305,False,True,False
6306,False,True,False
6307,False,True,False
6308,False,True,False
6309,False,True,True
6310,False,False,False
6311,True,True,False
6312,False,True,False
6313,False,True,False
6314,False,True,False
6315,False,True,True
6316,False,False,False
6317,True,True,False
6318,False,True,False
6319,False,True,False
6320,False,True,False
6321,False,True,False
6322,False,True,False
6323,False,True,True
6324,False,False,False
6325,True,True,False
6326,False,True,False
6327,False,True,False
6328,False,True,False
6329,False,True,False
6330,False,True,False
6331,False,True,False
6332,False,True,True
6333,False,False,False
6334,True,True,False
6335,False,True,False
6336,False,True,False
6337,False,True,False
6338,False,True,True
6339,False,False,False
6340,True,True,False
6341,False,True,False
6342,False,True,False
6343,False,True,False
6344,False,True,False
6345,False,True,False
6346,False,True,True
6347,False,False,False
6348,True,True,False
6349,False,True,False
6350,False,True,False
6351,False,True,False
6352,False,True,True
6353,False,False,False
6354,True,True,False
6355,False,True,False
6356,False,True,False
6357,False,True,False
6358,False,True,False
6359,False,True,False
6360,False,True,False
6361,False,True,False
6362,False,True,True
6363,False,False,False
6364,True,True,False
6365,False,True,False
6366,False,True,False
6367,False,True,False
6368,False,True,False
6369,False,True,False
6370,False,True,False
6371,False,True,True
6372,False,False,False
6373,True,True,False
6374,False,True,False
6375,False,True,False
6376,False,True,False
6377,False,True,False
6378,False,True,False
6379,False,True,False
6380,False,True,False
6381,False,True,False
6382,False,True,True
6383,False,False,False
6384,True,True,False
6385,False,True,False
6386,False,True,False
6387,False,True,False
6388,False,True,False
6389,False,True,False
6390,False,True,False
6391,False,True,False
6392,False,True,True
6393,False,False,False
6394,True,True,False
6395,False,True,False
6396,False,True,False
6397,False,True,False
6398,False,True,False
6399,False,True,False
6400,False,True,False
6401,False,True,True
6402,False,False,False
6403,True,True,False
6404,False,True,False
6405,False,True,False
6406,False,True,False
6407,False,True,False
6408,False,True,False
6409,False,True,True
6410,False,False,False
6411,True,True,False
6412,False,True,False
6413,False,True,False
6414,False,True,False
6415,False,True,False
6416,False,True,True
6417,False,False,False
6418,True,True,False
6419,False,True,False
6420,False,True,False
6421,False,True,False
6422,False,True,False
6423,False,True,False
6424,False,True,False
6425,False,True,False
6426,False,True,False
6427,False,True,True
6428,False,False,False
6429,True,True,False
6430,False,True,False
6431,False,True,False
6432,False,True,False
6433,False,True,False
6434,False,True,False
6435,False,True,False
6436,False,True,True
6437,False,False,False
6438,True,True,False
6439,False,True,False
6440,False,True,False
6441,False,True,False
6442,False,True,True
6443,False,False,False
6444,True,True,False
6445,False,True,False
6446,False,True,False
6447,False,True,False
6448,False,True,False
6449,False,True,False
6450,False,True,False
6451,False,True,False
6452,False,True,False
6453,False,True,False
6454,False,True,True
6455,False,False,False
6456,True,True,False
6457,False,True,False
6458,False,True,False
6459,False,True,False
6460,False,True,False
6461,False,True,False
6462,False,True,False
6463,False,True,False
6464,False,True,True
6465,False,False,False
6466,True,True,False
6467,False,True,False
6468,False,True,False
6469,False,True,False
6470,False,True,False
6471,False,True,False
6472,False,True,False
6473,False,True,False
6474,False,True,False
6475,False,True,False
6476,False,True,True
6477,False,False,False
6478,True,True,False
6479,False,True,False
6480,False,True,False
6481,False,True,False
6482,False,True,False
6483,False,True,False
6484,False,True,False
6485,False,True,False
6486,False,True,True
6487,False,False,False
6488,True,True,False
6489,False,True,False
6490,False,True,False
6491,False,True,False
6492,False,True,False
6493,False,True,False
6494,False,True,False
6495,False,True,False
6496,False,True,False
6497,False,True,False
6498,False,True,True
6499,False,False,False
6500,True,True,False
6501,False,True,False
6502,False,True,False
6503,False,True,False
6504,False,True,False
6505,False,True,False
6506,False,True,False
6507,False,True,False
6508,False,True,False
6509,False,True,False
6510,False,True,True
6511,False,False,False
6512,True,True,False
6513,False,True,False
6514,False,True,False
6515,False,True,False
6516,False,True,False
6517,False,True,True
6518,False,False,False
6519,True,True,False
6520,False,True,False
6521,False,True,False
6522,False,True,False
6523,False,True,False
6524,False,True,False
6525,False,True,False
6526,False,True,False
6527,False,True,False
6528,False,True,False
6529,False,True,True
6530,False,False,False
6531,True,True,False
6532,False,True,False
6533,False,True,False
6534,False,True,False
6535,False,True,False
6536,False,True,False
6537,False,True,False
6538,False,True,False
6539,False,True,False
6540,False,True,True
6541,False,False,False
6542,True,True,False
6543,False,True,False
6544,False,True,False
6545,False,True,False
6546,False,True,False
6547,False,True,False
6548,False,True,False
6549,False,True,True
6550,False,False,False
6551,True,True,False
6552,False,True,False
6553,False,True,False
6554,False,True,False
6555,False,True,False
6556,False,True,True
6557,False,False,False
6558,True,True,False
6559,False,True,False
6560,False,True,False
6561,False,True,False
6562,False,True,False
6563,False,True,True
6564,False,False,False
6565,True,True,False
6566,False,True,False
6567,False,True,False
6568,False,True,False
6569,False,True,False
6570,False,True,False
6571,False,True,False
6572,False,True,True
6573,False,False,False
6574,True,True,False
6575,False,True,False
6576,False,True,False
6577,False,True,False
6578,False,True,False
6579,False,True,False
6580,False,True,False
6581,False,True,False
6582,False,True,False
6583,False,True,False
6584,False,True,True
6585,False,False,False
6586,True,True,False
6587,False,True,False
6588,False,True,False
6589,False,True,False
6590,False,True,False
6591,False,True,False
6592,False,True,False
6593,False,True,False
6594,False,True,False
6595,False,True,False
6596,False,True,True
6597,False,False,False
6598,True,True,False
6599,False,True,False
6600,False,True,False
6601,False,True,False
6602,False,True,False
6603,False,True,False
6604,False,True,False
6605,False,True,False
6606,False,True,False
6607,False,True,False
6608,False,True,True
6609,False,False,False
6610,True,True,False
6611,False,True,False
6612,False,True,False
6613,False,True,False
6614,False,True,False
6615,False,True,False
6616,False,True,False
6617,False,True,True
6618,False,False,False
6619,True,True,False
6620,False,True,False
6621,False,True,False
6622,False,True,False
6623,False,True,True
6624,False,False,False
6625,True,True,False
6626,False,True,False
6627,False,True,False
6628,False,True,False
6629,False,True,False
6630,False,True,False
6631,False,True,False
6632,False,True,False
6633,False,True,False
6634,False,True,True
6635,False,False,False
6636,True,True,False
6637,False,True,False
6638,False,True,False
6639,False,True,False
6640,False,True,False
6641,False,True,False
6642,False,True,False
6643,False,True,False
6644,False,True,False
