time,p,s
6139,False,False
6140,False,False
6141,False,True
6142,True,False
6143,False,False
6144,False,False
6145,False,False
6146,False,False
6147,False,True
6148,True,False
6149,False,False
6150,False,False
6151,False,False
6152,False,False
6153,False,True
6154,True,False
6155,False,False
6156,False,False
6157,False,False
6158,False,False
6159,False,False
6160,False,False
6161,False,True
6162,True,False
6163,False,False
6164,False,False
6165,False,False
6166,False,False
6167,False,True
6168,True,False
6169,False,False
6170,False,False
6171,False,False
6172,False,True
6173,True,False
6174,False,False
6175,False,False
6176,False,False
6177,False,False
6178,False,False
6179,False,True
6180,True,False
6181,False,False
6182,False,False
6183,False,False
6184,False,False
6185,False,False
6186,False,True
6187,True,False
6188,False,False
6189,False,False
6190,False,False
6191,False,False
6192,False,False
6193,False,False
6194,False,False
6195,False,False
6196,False,False
6197,False,True
6198,True,False
6199,False,False
6200,False,False
6201,False,False
6202,False,False
6203,False,True
6204,True,False
6205,False,False
6206,False,False
6207,False,False
6208,False,False
6209,False,False
6210,False,False
6211,False,False
6212,False,False
6213,False,False
6214,False,True
6215,True,False
6216,False,False
6217,False,False
6218,False,False
6219,False,False
6220,False,False
6221,False,False
6222,False,False
6223,False,False
6224,False,True
6225,True,False
6226,False,False
6227,False,False
6228,False,False
6229,False,False
6230,False,True
6231,True,False
6232,False,False
6233,False,False
6234,False,False
6235,False,False
6236,False,False
6237,False,False
6238,False,True
6239,True,False
6240,False,False
6241,False,False
6242,False,False
6243,False,False
6244,False,False
6245,False,False
6246,False,False
6247,False,False
6248,False,True
6249,True,False
6250,False,False
6251,False,False
6252,False,False
6253,False,False
6254,False,False
6255,False,False
6256,False,False
6257,False,True
6258,True,False
6259,False,False
6260,False,False
6261,False,False
6262,False,False
6263,False,False
6264,False,False
6265,False,True
6266,True,False
6267,False,False
6268,False,False
6269,False,False
6270,False,False
6271,False,False
6272,False,False
6273,False,False
6274,False,False
6275,False,True
6276,True,False
6277,False,False
6278,False,False
6279,False,False
6280,False,False
6281,False,False
6282,False,False
6283,False,False
6284,False,False
6285,False,True
6286,True,False
6287,False,False
6288,False,False
6289,False,False
6290,False,False
6291,False,False
6292,False,False
6293,False,False
6294,False,False
6295,False,True
6296,True,False
6297,False,False
6298,False,False
6299,False,False
6300,False,False
6301,False,True
6302,True,False
6303,False,False
6304,False,False
6305,False,False
6306,False,False
6307,False,False
6308,False,False
6309,False,False
6310,False,False
6311,False,True
6312,True,False
6313,False,False
6314,False,False
6315,False,False
6316,False,True
6317,True,False
6318,False,False
6319,False,False
6320,False,False
6321,False,False
6322,False,False
6323,False,False
6324,False,False
6325,False,False
6326,False,True
6327,True,False
6328,False,False
6329,False,False
6330,False,False
6331,False,False
6332,False,False
6333,False,False
6334,False,True
6335,True,False
6336,False,False
6337,False,False
6338,False,False
6339,False,False
6340,False,False
6341,False,False
6342,False,False
6343,False,True
6344,True,False
6345,False,False
6346,False,False
6347,False,False
6348,False,False
6349,False,False
6350,False,False
6351,False,False
6352,False,True
6353,True,False
6354,False,False
6355,False,False
6356,False,False
6357,False,True
6358,True,False
6359,False,False
6360,False,False
6361,False,False
6362,False,False
6363,False,False
6364,False,False
6365,False,False
6366,False,False
6367,False,True
6368,True,False
6369,False,False
6370,False,False
6371,False,False
6372,False,False
6373,False,False
6374,False,False
6375,False,False
6376,False,False
6377,False,False
6378,False,True
6379,True,False
6380,False,False
6381,False,False
6382,False,False
6383,False,False
6384,False,False
6385,False,False
6386,False,False
6387,False,False
6388,False,True
6389,True,False
6390,False,False
6391,False,False
6392,False,False
6393,False,False
6394,False,False
6395,False,False
6396,False,False
6397,False,False
6398,False,True
6399,True,False
6400,False,False
6401,False,False
6402,False,False
6403,False,False
6404,False,False
6405,False,False
6406,False,False
6407,False,False
6408,False,False
6409,False,True
6410,True,False
6411,False,False
6412,False,False
6413,False,False
6414,False,False
6415,False,False
6416,False,False
6417,False,False
6418,False,False
6419,False,True
6420,True,False
6421,False,False
6422,False,False
6423,False,False
6424,False,False
6425,False,True
6426,True,False
6427,False,False
6428,False,False
6429,False,False
6430,False,False
6431,False,True
6432,True,False
6433,False,False
6434,False,False
6435,False,False
6436,False,False
6437,False,False
6438,False,True
6439,True,False
6440,False,False
6441,False,False
6442,False,False
6443,False,False
6444,False,False
6445,False,True
6446,True,False
6447,False,False
6448,False,False
6449,False,False
6450,False,True
6451,True,False
6452,False,False
6453,False,False
6454,False,False
6455,False,False
6456,False,False
6457,False,False
6458,False,False
6459,False,False
6460,False,True
6461,True,False
6462,False,False
6463,False,False
6464,False,False
6465,False,True
6466,True,False
6467,False,False
6468,False,False
6469,False,False
6470,False,False
6471,False,False
6472,False,False
6473,False,False
6474,False,True
6475,True,False
6476,False,False
6477,False,False
6478,False,False
6479,False,False
6480,False,False
6481,False,True
6482,True,False
6483,False,False
6484,False,False
6485,False,False
6486,False,True
6487,True,False
6488,False,False
6489,False,False
6490,False,False
6491,False,False
6492,False,False
6493,False,False
6494,False,False
6495,False,True
6496,True,False
6497,False,False
6498,False,False
6499,False,False
6500,False,False
6501,False,False
6502,False,True
6503,True,False
6504,False,False
6505,False,False
6506,False,False
6507,False,False
6508,False,False
6509,False,False
6510,False,True
6511,True,False
6512,False,False
6513,False,False
6514,False,False
6515,False,False
6516,False,False
6517,False,False
6518,False,False
6519,False,False
6520,False,True
6521,True,False
6522,False,False
6523,False,False
6524,False,False
6525,False,False
6526,False,False
6527,False,False
6528,False,False
6529,False,False
6530,False,True
6531,True,False
6532,False,False
6533,False,False
6534,False,False
6535,False,False
6536,False,False
6537,False,False
6538,False,False
6539,False,False
6540,False,False
6541,False,True
6542,True,False
6543,False,False
6544,False,False
6545,False,False
6546,False,False
6547,False,False
6548,False,False
6549,False,False
6550,False,False
6551,False,False
6552,False,True
6553,True,False
6554,False,False
6555,False,False
6556,False,False
6557,False,False
6558,False,False
6559,False,True
6560,True,False
6561,False,False
6562,False,False
6563,False,False
6564,False,True
6565,True,False
6566,False,False
6567,False,False
6568,False,False
6569,False,False
6570,False,False
6571,False,False
6572,False,False
6573,False,False
6574,False,True
6575,True,False
6576,False,False
6577,False,False
6578,False,False
6579,False,False
6580,False,False
6581,False,False
6582,False,False
6583,False,False
6584,False,False
6585,False,True
6586,True,False
6587,False,False
6588,False,False
6589,False,False
6590,False,False
6591,False,False
6592,False,False
6593,False,False
6594,False,True
6595,True,False
6596,False,False
6597,False,False
6598,False,False
6599,False,False
6600,False,False
6601,False,False
6602,False,False
6603,False,False
6604,False,True
6605,True,False
6606,False,False
6607,False,False
6608,False,False
6609,False,False
6610,False,False
6611,False,False
6612,False,False
6613,False,False
6614,False,False
6615,False,True
6616,True,False
6617,False,False
6618,False,False
6619,False,False
6620,False,True
6621,True,False
6622,False,False
6623,False,False
6624,False,False
6625,False,False
6626,False,False
6627,False,False
6628,False,False
6629,False,False
6630,False,False
6631,False,True
6632,True,False
6633,False,False
6634,False,False
6635,False,False
6636,False,False
6637,False,False
6638,False,True
6639,True,False
6640,False,False
6641,False,False
6642,False,False
6643,False,False
6644,False,False
6645,False,False
6646,False,False
6647,False,False
6648,False,True
6649,True,False
6650,False,False
6651,False,False
6652,False,False
6653,False,False
6654,False,False
6655,False,False
6656,False,False
6657,False,False
6658,False,False
6659,False,True
6660,True,False
6661,False,False
6662,False,False
6663,False,False
6664,False,False
6665,False,False
6666,False,False
6667,False,False
6668,False,False
6669,False,True
6670,True,False
6671,False,False
6672,False,False
6673,False,False
6674,False,True
6675,True,False
6676,False,False
6677,False,False
6678,False,False
6679,False,False
6680,False,False
6681,False,True
6682,True,False
6683,False,False
6684,False,False
6685,False,False
6686,False,True
6687,True,False
6688,False,False
6689,False,False
6690,False,False
6691,False,False
6692,False,False
6693,False,False
6694,False,False
6695,False,False
6696,False,True
6697,True,False
6698,False,False
6699,False,False
6700,False,False
6701,False,False
6702,False,False
6703,False,False
6704,False,False
6705,False,True
6706,True,False
6707,False,False
6708,False,False
6709,False,False
6710,False,False
6711,False,False
6712,False,True
6713,True,False
6714,False,False
6715,False,False
6716,False,False
6717,False,False
6718,False,True
6719,True,False
6720,False,False
6721,False,False
6722,False,False
6723,False,False
6724,False,False
6725,False,False
6726,False,False
6727,False,True
6728,True,False
6729,False,False
6730,False,False
6731,False,False
6732,False,False
6733,False,False
6734,False,True
6735,True,False
6736,False,False
6737,False,False
6738,False,False
6739,False,False
6740,False,False
6741,False,False
6742,False,False
6743,False,True
6744,True,False
6745,False,False
6746,False,False
6747,False,False
6748,False,False
6749,False,False
6750,False,False
6751,False,False
6752,False,True
6753,True,False
6754,False,False
6755,False,False
6756,False,False
6757,False,False
6758,False,False
6759,False,False
6760,False,False
6761,False,False
6762,False,False
6763,False,True
6764,True,False
6765,False,False
6766,False,False
6767,False,False
6768,False,False
6769,False,False
6770,False,False
6771,False,False
6772,False,True
6773,True,False
6774,False,False
6775,False,False
6776,False,False
6777,False,False
6778,False,False
6779,False,False
6780,False,False
6781,False,False
6782,False,True
6783,True,False
6784,False,False
6785,False,False
6786,False,False
6787,False,False
6788,False,False
6789,False,True
6790,True,False
6791,False,False
6792,False,False
6793,False,False
6794,False,False
6795,False,False
6796,False,False
6797,False,False
6798,False,True
6799,True,False
6800,False,False
6801,False,False
6802,False,False
6803,False,False
6804,False,False
6805,False,False
6806,False,False
6807,False,False
6808,False,True
6809,True,False
6810,False,False
6811,False,False
6812,False,False
6813,False,False
6814,False,False
6815,False,False
6816,False,True
6817,True,False
6818,False,False
6819,False,False
6820,False,False
6821,False,False
6822,False,False
6823,False,False
6824,False,False
6825,False,False
6826,False,False
6827,False,True
6828,True,False
6829,False,False
6830,False,False
6831,False,False
6832,False,True
6833,True,False
6834,False,False
6835,False,False
6836,False,False
6837,False,False
6838,False,False
6839,False,True
6840,True,False
6841,False,False
6842,False,False
6843,False,False
6844,False,False
6845,False,False
6846,False,False
6847,False,False
6848,False,False
6849,False,True
6850,True,False
6851,False,False
6852,False,False
6853,False,False
6854,False,False
6855,False,False
6856,False,False
6857,False,False
6858,False,False
6859,False,True
6860,True,False
6861,False,False
6862,False,False
6863,False,False
6864,False,False
6865,False,False
6866,False,False
6867,False,False
6868,False,True
6869,True,False
6870,False,False
6871,False,False
6872,False,False
6873,False,False
6874,False,False
6875,False,False
6876,False,False
6877,False,False
6878,False,True
6879,True,False
6880,False,False
6881,False,False
6882,False,False
6883,False,True
6884,True,False
6885,False,False
6886,False,False
6887,False,False
6888,False,False
6889,False,False
6890,False,False
6891,False,True
6892,True,False
6893,False,False
6894,False,False
6895,False,False
6896,False,False
6897,False,True
6898,True,False
6899,False,False
6900,False,False
6901,False,False
6902,False,False
6903,False,True
6904,True,False
6905,False,False
6906,False,False
6907,False,False
6908,False,False
6909,False,False
6910,False,False
6911,False,False
6912,False,True
6913,True,False
6914,False,False
6915,False,False
6916,False,False
6917,False,False
6918,False,False
6919,False,False
6920,False,False
6921,False,True
6922,True,False
6923,False,False
6924,False,False
6925,False,False
6926,False,False
6927,False,False
6928,False,False
6929,False,False
6930,False,True
6931,True,False
6932,False,False
6933,False,False
6934,False,False
6935,False,False
6936,False,False
6937,False,True
6938,True,False
6939,False,False
6940,False,False
6941,False,False
6942,False,True
6943,True,False
6944,False,False
6945,False,False
6946,False,False
6947,False,False
6948,False,False
6949,False,True
6950,True,False
6951,False,False
6952,False,False
6953,False,False
6954,False,False
6955,False,False
6956,False,False
6957,False,False
6958,False,True
6959,True,False
6960,False,False
6961,False,False
6962,False,False
6963,False,False
6964,False,False
6965,False,False
6966,False,False
6967,False,False
6968,False,True
6969,True,False
6970,False,False
6971,False,False
6972,False,False
6973,False,False
6974,False,True
6975,True,False
6976,False,False
6977,False,False
6978,False,False
6979,False,True
6980,True,False
6981,False,False
6982,False,False
6983,False,False
6984,False,False
6985,False,False
6986,False,True
6987,True,False
6988,False,False
6989,False,False
6990,False,False
6991,False,False
6992,False,False
6993,False,False
6994,False,True
6995,True,False
6996,False,False
6997,False,False
6998,False,False
6999,False,False
7000,False,False
7001,False,False
7002,False,False
7003,False,False
7004,False,False
7005,False,True
7006,True,False
7007,False,False
7008,False,False
7009,False,False
7010,False,True
7011,True,False
7012,False,False
7013,False,False
7014,False,False
7015,False,False
7016,False,False
7017,False,False
7018,False,True
7019,True,False
7020,False,False
7021,False,False
7022,False,False
7023,False,False
7024,False,False
7025,False,False
7026,False,False
7027,False,False
7028,False,False
7029,False,True
7030,True,False
7031,False,False
7032,False,False
7033,False,False
7034,False,False
7035,False,False
7036,False,False
7037,False,True
7038,True,False
7039,False,False
7040,False,False
7041,False,False
7042,False,False
7043,False,False
7044,False,False
7045,False,False
7046,False,False
7047,False,False
7048,False,True
7049,True,False
7050,False,False
7051,False,False
7052,False,False
7053,False,False
7054,False,False
7055,False,True
7056,True,False
7057,False,False
7058,False,False
7059,False,False
7060,False,False
7061,False,False
7062,False,False
7063,False,True
7064,True,False
7065,False,False
7066,False,False
7067,False,False
7068,False,False
7069,False,False
7070,False,False
7071,False,True
7072,True,False
7073,False,False
7074,False,False
7075,False,False
7076,False,True
7077,True,False
7078,False,False
7079,False,False
7080,False,False
7081,False,False
7082,False,True
7083,True,False
7084,False,False
7085,False,False
7086,False,False
7087,False,False
7088,False,False
7089,False,False
7090,False,False
7091,False,True
7092,True,False
7093,False,False
7094,False,False
7095,False,False
7096,False,False
7097,False,False
7098,False,True
7099,True,False
7100,False,False
7101,False,False
7102,False,False
7103,False,False
7104,False,False
7105,False,True
7106,True,False
7107,False,False
7108,False,False
7109,False,False
7110,False,False
7111,False,False
7112,False,True
7113,True,False
7114,False,False
7115,False,False
7116,False,False
7117,False,True
7118,True,False
7119,False,False
7120,False,False
7121,False,False
7122,False,False
7123,False,False
7124,False,False
7125,False,False
7126,False,True
7127,True,False
7128,False,False
7129,False,False
7130,False,False
7131,False,False
7132,False,False
7133,False,True
7134,True,False
7135,False,False
7136,False,False
7137,False,False
7138,False,False
7139,False,False
7140,False,False
7141,False,False
7142,False,False
7143,False,False
7144,False,True
7145,True,False
7146,False,False
7147,False,False
7148,False,False
7149,False,False
7150,False,False
7151,False,False
7152,False,False
7153,False,False
7154,False,False
7155,False,True
7156,True,False
7157,False,False
7158,False,False
7159,False,False
7160,False,True
7161,True,False
7162,False,False
7163,False,False
7164,False,False
7165,False,True
7166,True,False
7167,False,False
7168,False,False
7169,False,False
7170,False,False
7171,False,False
7172,False,False
7173,False,False
7174,False,True
7175,True,False
7176,False,False
7177,False,False
7178,False,False
7179,False,False
7180,False,True
7181,True,False
7182,False,False
7183,False,False
7184,False,False
7185,False,False
7186,False,False
7187,False,False
7188,False,False
7189,False,True
7190,True,False
7191,False,False
7192,False,False
7193,False,False
7194,False,False
7195,False,False
7196,False,False
7197,False,False
7198,False,False
7199,False,True
7200,True,False
7201,False,False
7202,False,False
7203,False,False
7204,False,False
7205,False,False
7206,False,False
7207,False,True
7208,True,False
7209,False,False
7210,False,False
7211,False,False
7212,False,True
7213,True,False
7214,False,False
7215,False,False
7216,False,False
7217,False,False
7218,False,False
7219,False,False
7220,False,True
7221,True,False
7222,False,False
7223,False,False
7224,False,False
7225,False,False
7226,False,False
7227,False,False
7228,False,False
7229,False,False
7230,False,False
7231,False,True
7232,True,False
7233,False,False
7234,False,False
7235,False,False
7236,False,False
7237,False,False
7238,False,False
7239,False,False
7240,False,True
7241,True,False
7242,False,False
7243,False,False
7244,False,False
7245,False,False
7246,False,False
7247,False,True
7248,True,False
7249,False,False
7250,False,False
7251,False,False
7252,False,False
7253,False,False
7254,False,False
7255,False,False
7256,False,False
7257,False,True
7258,True,False
7259,False,False
7260,False,False
7261,False,False
7262,False,False
7263,False,True
7264,True,False
7265,False,False
7266,False,False
7267,False,False
7268,False,False
7269,False,False
7270,False,False
7271,False,False
7272,False,False
7273,False,False
7274,False,True
7275,True,False
7276,False,False
7277,False,False
7278,False,False
7279,False,False
7280,False,False
7281,False,True
7282,True,False
7283,False,False
7284,False,False
7285,False,False
7286,False,False
7287,False,False
7288,False,False
7289,False,False
7290,False,False
7291,False,False
7292,False,True
7293,True,False
7294,False,False
7295,False,False
7296,False,False
7297,False,False
7298,False,False
7299,False,False
7300,False,True
7301,True,False
7302,False,False
7303,False,False
7304,False,False
7305,False,False
7306,False,False
7307,False,False
7308,False,False
7309,False,True
7310,True,False
7311,False,False
7312,False,False
7313,False,False
7314,False,False
7315,False,False
7316,False,False
7317,False,False
7318,False,False
7319,False,True
7320,True,False
7321,False,False
7322,False,False
7323,False,False
7324,False,False
7325,False,False
7326,False,False
7327,False,False
7328,False,False
7329,False,False
7330,False,True
7331,True,False
7332,False,False
7333,False,False
7334,False,False
7335,False,False
7336,False,True
7337,True,False
7338,False,False
7339,False,False
7340,False,False
7341,False,True
7342,True,False
7343,False,False
7344,False,False
7345,False,False
7346,False,False
7347,False,False
7348,False,False
7349,False,False
7350,False,False
7351,False,False
7352,False,True
7353,True,False
7354,False,False
7355,False,False
7356,False,False
7357,False,False
7358,False,False
7359,False,False
7360,False,False
7361,False,False
7362,False,False
7363,False,True
7364,True,False
7365,False,False
7366,False,False
7367,False,False
7368,False,True
7369,True,False
7370,False,False
7371,False,False
7372,False,False
7373,False,True
7374,True,False
7375,False,False
7376,False,False
7377,False,False
7378,False,False
7379,False,False
7380,False,False
7381,False,False
7382,False,False
7383,False,True
7384,True,False
7385,False,False
7386,False,False
7387,False,False
7388,False,False
7389,False,False
7390,False,False
7391,False,True
7392,True,False
7393,False,False
7394,False,False
7395,False,False
7396,False,True
7397,True,False
7398,False,False
7399,False,False
7400,False,False
7401,False,False
7402,False,False
7403,False,False
7404,False,True
7405,True,False
7406,False,False
7407,False,False
7408,False,False
7409,False,False
7410,False,True
7411,True,False
7412,False,False
7413,False,False
7414,False,False
7415,False,False
7416,False,True
7417,True,False
7418,False,False
7419,False,False
7420,False,False
7421,False,False
7422,False,False
7423,False,False
7424,False,True
7425,True,False
7426,False,False
7427,False,False
7428,False,False
7429,False,False
7430,False,True
7431,True,False
7432,False,False
7433,False,False
7434,False,False
7435,False,False
7436,False,False
7437,False,False
7438,False,False
7439,False,False
7440,False,True
7441,True,False
7442,False,False
7443,False,False
7444,False,False
7445,False,False
7446,False,False
7447,False,True
7448,True,False
7449,False,False
7450,False,False
7451,False,False
7452,False,False
7453,False,True
7454,True,False
7455,False,False
7456,False,False
7457,False,False
7458,False,False
7459,False,False
7460,False,False
7461,False,True
7462,True,False
7463,False,False
7464,False,False
7465,False,False
7466,False,False
7467,False,False
7468,False,True
7469,True,False
7470,False,False
7471,False,False
7472,False,False
7473,False,True
7474,True,False
7475,False,False
7476,False,False
7477,False,False
7478,False,True
7479,True,False
7480,False,False
7481,False,False
7482,False,False
7483,False,False
7484,False,False
7485,False,False
7486,False,False
7487,False,False
7488,False,False
7489,False,True
7490,True,False
7491,False,False
7492,False,False
7493,False,False
7494,False,False
7495,False,False
7496,False,True
7497,True,False
7498,False,False
7499,False,False
7500,False,False
7501,False,False
7502,False,False
7503,False,False
7504,False,False
7505,False,False
7506,False,True
7507,True,False
7508,False,False
7509,False,False
7510,False,False
7511,False,False
7512,False,False
7513,False,True
7514,True,False
7515,False,False
7516,False,False
7517,False,False
7518,False,False
7519,False,False
7520,False,False
7521,False,True
7522,True,False
7523,False,False
7524,False,False
7525,False,False
7526,False,False
7527,False,False
7528,False,False
7529,False,False
7530,False,True
7531,True,False
7532,False,False
7533,False,False
7534,False,False
7535,False,True
7536,True,False
7537,False,False
7538,False,False
7539,False,False
7540,False,True
7541,True,False
7542,False,False
7543,False,False
7544,False,False
7545,False,False
7546,False,False
7547,False,False
7548,False,False
7549,False,True
7550,True,False
7551,False,False
7552,False,False
7553,False,False
7554,False,False
7555,False,False
7556,False,False
7557,False,False
7558,False,False
7559,False,False
7560,False,True
7561,True,False
7562,False,False
7563,False,False
7564,False,False
7565,False,False
7566,False,False
7567,False,False
7568,False,False
7569,False,False
7570,False,False
7571,False,True
7572,True,False
7573,False,False
7574,False,False
7575,False,False
7576,False,False
7577,False,False
7578,False,False
7579,False,False
7580,False,False
7581,False,True
7582,True,False
7583,False,False
7584,False,False
7585,False,False
7586,False,False
7587,False,False
7588,False,False
7589,False,False
7590,False,False
7591,False,False
7592,False,True
7593,True,False
7594,False,False
7595,False,False
7596,False,False
7597,False,False
7598,False,False
7599,False,False
7600,False,False
7601,False,False
7602,False,True
7603,True,False
7604,False,False
7605,False,False
7606,False,False
7607,False,True
7608,True,False
7609,False,False
7610,False,False
7611,False,False
7612,False,False
7613,False,False
7614,False,True
7615,True,False
7616,False,False
7617,False,False
7618,False,False
7619,False,False
7620,False,True
7621,True,False
7622,False,False
7623,False,False
7624,False,False
7625,False,False
7626,False,False
7627,False,False
7628,False,False
7629,False,False
7630,False,True
7631,True,False
7632,False,False
7633,False,False
7634,False,False
7635,False,False
7636,False,False
7637,False,False
7638,False,False
7639,False,False
7640,False,False
7641,False,True
7642,True,False
7643,False,False
7644,False,False
7645,False,False
7646,False,False
7647,False,False
7648,False,True
7649,True,False
7650,False,False
7651,False,False
7652,False,False
7653,False,True
7654,True,False
7655,False,False
7656,False,False
7657,False,False
7658,False,False
7659,False,False
7660,False,False
7661,False,False
7662,False,False
7663,False,False
7664,False,True
7665,True,False
7666,False,False
7667,False,False
7668,False,False
7669,False,True
7670,True,False
7671,False,False
7672,False,False
7673,False,False
7674,False,False
7675,False,True
7676,True,False
7677,False,False
7678,False,False
7679,False,False
7680,False,False
7681,False,True
7682,True,False
7683,False,False
7684,False,False
7685,False,False
7686,False,False
7687,False,False
7688,False,False
7689,False,True
7690,True,False
7691,False,False
7692,False,False
7693,False,False
7694,False,False
7695,False,False
7696,False,False
7697,False,False
7698,False,False
7699,False,True
7700,True,False
7701,False,False
7702,False,False
7703,False,False
7704,False,True
7705,True,False
7706,False,False
7707,False,False
7708,False,False
7709,False,False
7710,False,False
7711,False,False
7712,False,False
7713,False,False
7714,False,False
7715,False,True
7716,True,False
7717,False,False
7718,False,False
7719,False,False
7720,False,False
7721,False,False
7722,False,False
7723,False,False
7724,False,False
7725,False,False
7726,False,True
7727,True,False
7728,False,False
7729,False,False
7730,False,False
7731,False,False
7732,False,True
7733,True,False
7734,False,False
7735,False,False
7736,False,False
7737,False,False
7738,False,False
7739,False,False
7740,False,False
7741,False,False
7742,False,True
7743,True,False
7744,False,False
7745,False,False
7746,False,False
7747,False,True
7748,True,False
7749,False,False
7750,False,False
7751,False,False
7752,False,False
7753,False,False
7754,False,False
7755,False,False
7756,False,True
7757,True,False
7758,False,False
7759,False,False
7760,False,False
7761,False,False
7762,False,False
7763,False,False
7764,False,False
7765,False,False
7766,False,False
7767,False,True
7768,True,False
7769,False,False
7770,False,False
7771,False,False
7772,False,False
7773,False,False
7774,False,False
7775,False,False
7776,False,False
7777,False,False
7778,False,True
7779,True,False
7780,False,False
7781,False,False
7782,False,False
7783,False,False
7784,False,True
7785,True,False
7786,False,False
7787,False,False
7788,False,False
7789,False,False
7790,False,False
7791,False,False
7792,False,False
7793,False,False
7794,False,True
7795,True,False
7796,False,False
7797,False,False
7798,False,False
7799,False,True
7800,True,False
7801,False,False
7802,False,False
7803,False,False
7804,False,False
7805,False,False
7806,False,False
7807,False,False
7808,False,False
7809,False,False
7810,False,True
7811,True,False
7812,False,False
7813,False,False
7814,False,False
7815,False,False
7816,False,True
7817,True,False
7818,False,False
7819,False,False
7820,False,False
7821,False,False
7822,False,False
7823,False,False
7824,False,False
7825,False,True
7826,True,False
7827,False,False
7828,False,False
7829,False,False
7830,False,False
7831,False,False
7832,False,False
7833,False,False
7834,False,True
7835,True,False
7836,False,False
7837,False,False
7838,False,False
7839,False,False
7840,False,False
7841,False,True
7842,True,False
7843,False,False
7844,False,False
7845,False,False
7846,False,False
7847,False,False
7848,False,False
7849,False,False
7850,False,False
7851,False,False
7852,False,True
7853,True,False
7854,False,False
7855,False,False
7856,False,False
7857,False,False
7858,False,False
7859,False,False
7860,False,False
7861,False,False
7862,False,True
7863,True,False
7864,False,False
7865,False,False
7866,False,False
7867,False,False
7868,False,False
7869,False,False
7870,False,False
7871,False,False
7872,False,False
7873,False,True
7874,True,False
7875,False,False
7876,False,False
7877,False,False
7878,False,False
7879,False,False
7880,False,True
7881,True,False
7882,False,False
7883,False,False
7884,False,False
7885,False,False
7886,False,False
7887,False,False
7888,False,False
7889,False,True
7890,True,False
7891,False,False
7892,False,False
7893,False,False
7894,False,True
7895,True,False
7896,False,False
7897,False,False
7898,False,False
7899,False,False
7900,False,False
7901,False,False
7902,False,False
7903,False,True
7904,True,False
7905,False,False
7906,False,False
7907,False,False
7908,False,False
7909,False,False
7910,False,False
7911,False,False
7912,False,True
7913,True,False
7914,False,False
7915,False,False
7916,False,False
7917,False,True
7918,True,False
7919,False,False
7920,False,False
7921,False,False
7922,False,False
7923,False,False
7924,False,False
7925,False,False
7926,False,False
7927,False,False
7928,False,True
7929,True,False
7930,False,False
7931,False,False
7932,False,False
7933,False,False
7934,False,False
7935,False,True
7936,True,False
7937,False,False
7938,False,False
7939,False,False
7940,False,False
7941,False,False
7942,False,False
7943,False,True
7944,True,False
7945,False,False
7946,False,False
7947,False,False
7948,False,False
7949,False,False
7950,False,False
7951,False,False
7952,False,True
7953,True,False
7954,False,False
7955,False,False
7956,False,False
7957,False,False
7958,False,False
7959,False,False
7960,False,True
7961,True,False
7962,False,False
7963,False,False
7964,False,False
7965,False,False
7966,False,False
7967,False,False
7968,False,False
7969,False,False
7970,False,False
7971,False,True
7972,True,False
7973,False,False
7974,False,False
7975,False,False
7976,False,False
7977,False,False
7978,False,False
7979,False,False
7980,False,True
7981,True,False
7982,False,False
7983,False,False
7984,False,False
7985,False,False
7986,False,False
7987,False,False
7988,False,False
7989,False,False
7990,False,False
7991,False,True
7992,True,False
7993,False,False
7994,False,False
7995,False,False
7996,False,False
7997,False,False
7998,False,False
7999,False,False
8000,False,False
8001,False,True
8002,True,False
8003,False,False
8004,False,False
8005,False,False
8006,False,False
8007,False,False
8008,False,False
8009,False,False
8010,False,True
8011,True,False
8012,False,False
8013,False,False
8014,False,False
8015,False,False
8016,False,False
8017,False,False
8018,False,False
8019,False,True
8020,True,False
8021,False,False
8022,False,False
8023,False,False
8024,False,False
8025,False,False
8026,False,False
8027,False,False
8028,False,True
8029,True,False
8030,False,False
8031,False,False
8032,False,False
8033,False,False
8034,False,False
8035,False,True
8036,True,False
8037,False,False
8038,False,False
8039,False,False
8040,False,False
8041,False,False
8042,False,False
8043,False,True
8044,True,False
8045,False,False
8046,False,False
8047,False,False
8048,False,True
8049,True,False
8050,False,False
8051,False,False
8052,False,False
8053,False,False
8054,False,False
8055,False,True
8056,True,False
8057,False,False
8058,False,False
8059,False,False
8060,False,False
8061,False,False
8062,False,True
8063,True,False
8064,False,False
8065,False,False
8066,False,False
8067,False,False
8068,False,False
8069,False,False
8070,False,False
8071,False,False
8072,False,False
8073,False,True
8074,True,False
8075,False,False
8076,False,False
8077,False,False
8078,False,False
8079,False,False
8080,False,False
8081,False,True
8082,True,False
8083,False,False
8084,False,False
8085,False,False
8086,False,False
8087,False,True
8088,True,False
8089,False,False
8090,False,False
8091,False,False
8092,False,False
8093,False,False
8094,False,False
8095,False,False
8096,False,False
8097,False,True
8098,True,False
8099,False,False
8100,False,False
8101,False,False
8102,False,False
8103,False,False
8104,False,False
8105,False,False
8106,False,False
8107,False,False
8108,False,True
8109,True,False
8110,False,False
8111,False,False
8112,False,False
8113,False,False
8114,False,False
8115,False,False
8116,False,False
8117,False,False
8118,False,True
8119,True,False
8120,False,False
8121,False,False
8122,False,False
8123,False,False
8124,False,False
8125,False,False
8126,False,False
8127,False,True
8128,True,False
8129,False,False
8130,False,False
8131,False,False
8132,False,False
8133,False,False
8134,False,True
8135,True,False
8136,False,False
8137,False,False
